Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2021,7,25,07:00,UTC,0,1018.3,0,43,0,-1,20.9,8,34880,272,5.1,3.6
2021,7,25,08:00,UTC,0,1018.4,0,43,0,-1,21.8,8.7,42710,236,4.9,2.6
2021,7,25,09:00,UTC,0,1018.5,0,43,0,-1,21,8.1,31470,226,6.7,5.2
2021,7,25,10:00,UTC,0,1018.6,0,42,0,-1,21.3,7.8,30810,222,9.2,5.5
2021,7,25,11:00,UTC,0,1018.8,0,39,0,-1,21.4,6.8,34590,223,9,6.6
2021,7,25,12:00,UTC,0,1018.8,0,41,0,-1,22.6,8.8,32480,218,9.5,6.6
2021,7,25,13:00,UTC,0,1018.8,0,45,0,-1,22.2,9.6,31650,222,8.6,4.7
2021,7,25,14:00,UTC,0,1018.7,0,47,0,-1,21.8,9.8,29660,216,7.6,5.1
2021,7,25,15:00,UTC,0,1018.7,0,47,0,-1,21.7,9.9,34440,227,5.6,3.5
2021,7,25,16:00,UTC,0,1018.5,0,47,0,-1,21.6,9.9,30710,222,5.5,3.7
2021,7,25,17:00,UTC,0,1018.4,0,49,0,-1,22,10.8,33880,237,6.4,3.6
2021,7,25,18:00,UTC,0,1018.3,0,51,0,-1,21.4,10.9,,242,5.2,3.3
2021,7,25,19:00,UTC,0,1018.6,0,54,0,-1,21.1,11.5,,242,5.3,3.4
2021,7,25,20:00,UTC,0,1019,0,59,0,-1,20.6,12.3,,256,4.6,2.8
2021,7,25,21:00,UTC,0,1019.4,0,66,0,-1,19.4,12.8,,256,3.3,2.2
2021,7,25,22:00,UTC,0,1019.5,0,73,0,-1,18.2,13.3,,259,4,2.6
2021,7,25,23:00,UTC,0,1019.8,0,79,0,-1,17.3,13.7,,280,3.6,2.2
2021,7,26,00:00,UTC,0,1020.1,0,82,0,-1,17.1,14.1,,283,3.2,2.3
2021,7,26,01:00,UTC,0,1020.1,0,86,0,-1,16.3,14.1,,291,2.6,1.9
2021,7,26,02:00,UTC,0,1020.1,0,90,0,-1,16,14.3,,279,2.1,1.2
2021,7,26,03:00,UTC,0,1020.4,0,91,0,-1,16.1,14.6,28120,329,2.4,2
2021,7,26,04:00,UTC,0,1020.5,0,76,0,-1,19.1,14.8,36960,322,2.7,1.5
2021,7,26,05:00,UTC,0,1020.4,0,60,0,-1,22.3,14.1,38660,326,2.9,1.9
2021,7,26,06:00,UTC,0,1020.4,0,53,0,-1,24.3,14,28070,199,1.4,0.7
2021,7,26,07:00,UTC,0,1020.7,0,58,0,-1,22.7,14,28500,203,4,2.6
2021,7,26,08:00,UTC,0,1021.1,0,49,0,-1,25,13.6,34210,211,4.6,2.7
2021,7,26,09:00,UTC,0,1021,0,46,0,-1,25.8,13.2,34440,206,3.4,2.3
2021,7,26,10:00,UTC,0,1021,0,46,0,-1,25.9,13.5,26500,203,4.9,3.3
2021,7,26,11:00,UTC,0,1020.8,0,45,0,-1,25.4,12.5,33900,191,4.2,3
2021,7,26,12:00,UTC,0,1020.5,0,41,0,-1,27,12.4,34430,214,5,3
2021,7,26,13:00,UTC,0,1020.2,0,36,0,-1,26.4,10.1,43100,200,5.1,3.1
2021,7,26,14:00,UTC,0,1019.8,0,35,0,-1,26.8,10.1,38340,162,3.5,2.4
2021,7,26,15:00,UTC,0,1019.5,0,36,0,-1,26.7,10.4,42440,136,4.1,2.8
2021,7,26,16:00,UTC,0,1019.3,0,37,0,-1,26.1,10.5,47900,166,4.4,2.7
2021,7,26,17:00,UTC,0,1019.3,0,40,0,-1,24.9,10.3,50000,133,3.2,2.5
2021,7,26,18:00,UTC,0,1019.2,0,40,0,-1,23.9,9.5,,136,4.5,2.5
2021,7,26,19:00,UTC,0,1019.2,0,47,0,-1,22.2,10.5,,118,2.8,1.8
2021,7,26,20:00,UTC,0,1019.3,0,56,0,-1,21.7,12.4,,134,4,2.8
2021,7,26,21:00,UTC,0,1019.5,0,67,0,-1,20,13.7,,114,2.9,1.6
2021,7,26,22:00,UTC,0,1019.6,0,74,0,-1,18.8,14.1,43950,104,2.4,1.7
2021,7,26,23:00,UTC,0,1019.5,0,77,0,-1,18.4,14.3,43030,113,2.5,1.7
2021,7,27,00:00,UTC,0,1019.3,0,78,0,-1,18.4,14.5,46410,101,1,0.5
2021,7,27,01:00,UTC,0,1019.1,0,80,0,-1,19,15.4,44960,100,2.5,1.6
2021,7,27,02:00,UTC,0,1019,0,88,0,-1,17.7,15.7,38860,100,2.3,1.3
2021,7,27,03:00,UTC,0,1018.9,0,84,0,-1,18.8,15.9,43550,85,2.9,2.1
2021,7,27,04:00,UTC,0,1018.6,0,77,0,-1,20.4,16.2,32890,96,2.8,1.4
2021,7,27,05:00,UTC,0,1018.3,0,67,0,-1,23,16.4,36370,116,2.6,1.5
2021,7,27,06:00,UTC,0,1018.2,0,65,0,-1,23.6,16.6,30720,106,4.8,3.3
2021,7,27,07:00,UTC,0,1018,0,61,0,-1,24.4,16.3,39460,101,4.7,3.4
2021,7,27,08:00,UTC,0,1018.1,0,55,0,-1,25.2,15.6,37800,104,5.1,3.4
2021,7,27,09:00,UTC,0,1017.7,0,46,0,-1,26.9,14.4,34470,97,5.6,4.1
2021,7,27,10:00,UTC,0,1017.2,0,42,0,-1,27.4,13.5,34960,100,6.7,4.6
2021,7,27,11:00,UTC,0,1016.9,0,40,0,-1,28.2,13.3,33130,104,6.6,4.5
2021,7,27,12:00,UTC,0,1016.3,0,45,0,-1,26.7,13.7,32000,103,7.8,5.1
2021,7,27,13:00,UTC,0,1015.7,0,45,0,-1,26.6,13.6,39730,109,7.7,5.5
2021,7,27,14:00,UTC,0,1015.2,0,47,0,-1,26,13.7,37350,102,7.6,4.8
2021,7,27,15:00,UTC,0,1014.8,0,47,0,-1,25.7,13.5,43450,105,7.4,5.1
2021,7,27,16:00,UTC,0,1014.5,0,46,0,-1,25.5,12.9,47040,105,7.6,4.8
2021,7,27,17:00,UTC,0,1014.2,0,50,0,-1,24.5,13.5,47020,104,6.6,4.5
2021,7,27,18:00,UTC,0,1013.6,0,50,0,-1,23.8,12.8,46060,106,6.8,4.2
2021,7,27,19:00,UTC,0,1013,0,50,0,-1,23.1,12,,88,6.8,3.8
2021,7,27,20:00,UTC,0,1012.9,0,51,0,-1,22.8,12.2,,85,7.1,4
2021,7,27,21:00,UTC,0,1012.6,0,52,0,-1,22.6,12.2,,90,8.7,4
2021,7,27,22:00,UTC,3,1012.2,0,52,0,-1,22.8,12.4,,106,5.4,3.3
2021,7,27,23:00,UTC,7,1011.9,0,62,0,-1,22.2,14.6,,131,8.9,4.5
2021,7,28,00:00,UTC,1,1010.9,0,73,0,-1,20.8,15.8,42740,101,3.5,2.4
2021,7,28,01:00,UTC,7,1009.9,0,78,0,-1,20.7,16.8,48670,78,4.5,3.4
2021,7,28,02:00,UTC,5,1010.4,3.1,95,2.5,-1,19.2,18.4,4560,120,4.3,2.8
2021,7,28,03:00,UTC,7,1010.1,2.6,95,1.6,-1,18.7,17.8,5290,101,5.3,3.3
2021,7,28,04:00,UTC,7,1009.6,0.7,96,0.8,-1,18.6,18,5180,100,5.6,3.4
2021,7,28,05:00,UTC,7,1008.8,0.8,96,1.7,-1,18.8,18.1,6140,76,5.2,3.7
2021,7,28,06:00,UTC,7,1008.3,4.2,97,6.8,-1,18.4,17.8,1910,85,6.4,4.6
2021,7,28,07:00,UTC,7,1007.6,3.7,97,0,-1,18.7,18.1,10200,80,7.5,4.9
2021,7,28,08:00,UTC,7,1007.5,0.6,96,0,-1,18.8,18,13300,104,8.1,4.8
2021,7,28,09:00,UTC,7,1007.3,0.1,95,0.5,-1,18.9,18.2,9960,97,8.7,5.3
2021,7,28,10:00,UTC,8,1007,0.1,96,0,-1,19.5,18.8,9160,116,7.2,4.7
2021,7,28,11:00,UTC,5,1007,0.6,90,0,-1,21.4,19.7,12890,161,6.3,3.8
2021,7,28,12:00,UTC,7,1006.5,0,88,0,-1,21.4,19.3,20900,132,4.5,3
2021,7,28,13:00,UTC,7,1006.3,0,88,0,-1,21.4,19.3,15900,120,5.3,3.6
2021,7,28,14:00,UTC,5,1005.9,3.5,94,0,-1,21.2,20.3,12110,136,4.1,2.5
2021,7,28,15:00,UTC,1,1005.7,0,80,0,-1,21.8,18.2,31680,218,6.6,3.9
2021,7,28,16:00,UTC,1,1006,0,80,0,-1,21.7,18,43230,219,7.3,4.4
2021,7,28,17:00,UTC,3,1005.5,0,81,0,-1,21,17.6,37370,223,6.3,3.8
2021,7,28,18:00,UTC,1,1005.1,0,86,0,-1,20.2,17.8,28390,222,7.1,3.7
2021,7,28,19:00,UTC,5,1005,0,89,0,-1,19.8,17.9,20380,222,5.4,3.1
2021,7,28,20:00,UTC,1,1004.5,0,90,0,-1,19.6,17.8,19550,202,7.5,4.4
2021,7,28,21:00,UTC,7,1004.6,0,91,0,-1,19.4,17.8,19000,215,6.8,4.3
2021,7,28,22:00,UTC,7,1004.3,0,91,0,-1,19.4,17.9,15870,220,6.7,3.1
2021,7,28,23:00,UTC,7,1003.8,0,91,0,-1,19.4,17.9,14580,206,6.9,3.7
2021,7,29,00:00,UTC,7,1003.3,0,91,0,-1,19.5,17.9,16600,215,10.2,5.4
2021,7,29,01:00,UTC,7,1002.7,0,94,0,-1,18.9,17.8,12790,220,7.7,5
2021,7,29,02:00,UTC,7,1002.4,0,94,0,-1,18.9,17.9,11450,219,7.3,4.2
2021,7,29,03:00,UTC,7,1002.1,0,93,0,-1,19.2,18.1,12750,217,8,4.5
2021,7,29,04:00,UTC,7,1001.8,0,91,0,-1,19.4,17.8,18800,212,9.4,5.4
2021,7,29,05:00,UTC,7,1001.7,0,90,0,-1,19.3,17.6,17630,218,8.9,6.1
2021,7,29,06:00,UTC,5,1001.3,0,88,0,-1,19.8,17.7,21390,220,7.8,5.2
2021,7,29,07:00,UTC,5,1001.2,0,87,0,-1,20.3,18,20910,219,11.1,7.4
2021,7,29,08:00,UTC,5,1001.1,0,85,0,-1,20.7,18.1,23180,217,12.3,7.4
2021,7,29,09:00,UTC,1,1000.7,0,82,0,-1,20.7,17.6,25350,220,10.2,6.4
2021,7,29,10:00,UTC,0,1000.4,0,80,0,-1,21.4,17.7,30740,217,11.4,7.7
2021,7,29,11:00,UTC,0,1000.2,0,71,0,-1,22,16.6,32420,223,10.2,6.1
2021,7,29,12:00,UTC,0,1000.1,0,65,0,-1,23,16.1,33370,229,10.8,6.1
2021,7,29,13:00,UTC,0,999.8,0,70,0,-1,22.5,16.9,36450,231,11.5,6
2021,7,29,14:00,UTC,0,999.8,0,71,0,-1,22.1,16.5,41720,227,11.2,7.1
2021,7,29,15:00,UTC,0,1000,0,74,0,-1,21.3,16.5,37120,226,10.6,6
2021,7,29,16:00,UTC,0,999.9,0,70,0,-1,21.5,15.8,41590,229,9,4.8
2021,7,29,17:00,UTC,0,999.8,0,71,0,-1,21.3,15.7,46980,239,10,5
2021,7,29,18:00,UTC,0,999.8,0,75,0,-1,20.6,16.1,43220,244,8.2,5.6
2021,7,29,19:00,UTC,0,1000.1,0,86,0,-1,19.1,16.7,34950,219,6.5,3.8
2021,7,29,20:00,UTC,1,1000,0,90,0,-1,18.6,16.9,24710,230,5.9,3.3
2021,7,29,21:00,UTC,0,999.6,0,88,0,-1,18.2,16.1,31360,218,6,2.9
2021,7,29,22:00,UTC,1,999.5,0,90,0,-1,18.1,16.4,22730,224,7.4,4.2
2021,7,29,23:00,UTC,1,999.3,0,91,0,-1,17.6,16.1,22770,222,7.4,4.6
2021,7,30,00:00,UTC,1,999.1,0,78,0,-1,17.6,13.7,50000,235,5.8,3.2
2021,7,30,01:00,UTC,0,998.6,0,82,0,-1,16.8,13.7,48790,215,5.3,3.5
2021,7,30,02:00,UTC,3,998.3,0,81,0,-1,17.7,14.4,44040,222,7.6,4.2
2021,7,30,03:00,UTC,0,998.2,0,78,0,-1,17.7,13.8,42760,217,10.3,5.3
2021,7,30,04:00,UTC,0,998.3,0,79,0,-1,17.9,14.2,43690,211,8.5,4.6
2021,7,30,05:00,UTC,0,998,0,74,0,-1,18.5,13.8,42110,204,9,6
2021,7,30,06:00,UTC,0,997.7,0,72,0,-1,18.8,13.6,39220,206,9.8,6.3
2021,7,30,07:00,UTC,1,997.2,0,69,0,-1,18.9,13.2,45580,202,11.5,6.6
2021,7,30,08:00,UTC,7,997.1,0,69,0,-1,18.6,12.9,46040,203,10,6.1
2021,7,30,09:00,UTC,7,997.1,0.2,83,1,-1,16.5,13.7,7030,269,7.9,4.6
2021,7,30,10:00,UTC,7,997.2,1.4,87,2.5,-1,15.3,13.1,7890,255,7.1,2.8
2021,7,30,11:00,UTC,5,996.4,1.5,87,0,-1,14.9,12.8,25470,216,7.5,5
2021,7,30,12:00,UTC,3,996.3,0.4,86,1.3,-1,15.3,13,6170,219,8.6,5.5
2021,7,30,13:00,UTC,3,995.3,0.7,78,0,-1,17,13.2,14400,193,4.9,2.3
2021,7,30,14:00,UTC,5,994.5,1,88,0,-1,16.6,14.5,25310,198,7,3.8
2021,7,30,15:00,UTC,7,994,0,85,0,-1,17,14.5,39820,192,12,6.5
2021,7,30,16:00,UTC,7,993.6,0,83,0,-1,17.1,14.1,47230,205,9.7,5.7
2021,7,30,17:00,UTC,5,993.2,0.2,91,1.1,-1,15.9,14.4,5970,202,11.3,5.8
2021,7,30,18:00,UTC,7,992.5,0.4,89,0,-1,16,14.2,,188,8.3,4.6
2021,7,30,19:00,UTC,7,992.3,3.2,92,0,-1,15.3,14,,201,9.3,5
2021,7,30,20:00,UTC,7,992,0,92,0,-1,15.3,14,,204,7.4,3.8
2021,7,30,21:00,UTC,7,991.6,0,91,0,-1,15.4,14,,207,6.5,3.5
2021,7,30,22:00,UTC,5,991.3,0,94,0,-1,14.9,13.9,,258,4.2,2.6
2021,7,30,23:00,UTC,5,991.7,0,94,0,-1,14.9,13.9,,300,6.7,3.3
2021,7,31,00:00,UTC,5,992.1,0,94,0,-1,14.5,13.6,,295,7.6,3.8
2021,7,31,01:00,UTC,7,992.7,0,92,0,-1,14.3,12.9,,304,6.8,4.3
2021,7,31,02:00,UTC,5,993.4,0,92,0,-1,14.4,13,,298,5.8,3.7
2021,7,31,03:00,UTC,7,994,0,91,0,-1,14.6,13.1,50000,297,7,3.9
2021,7,31,04:00,UTC,7,994.8,0,88,0,-1,14.4,12.4,50000,287,6.9,4.6
2021,7,31,05:00,UTC,7,995.5,0,85,0,-1,14.9,12.4,50000,276,7.8,4.9
2021,7,31,06:00,UTC,7,996.1,0,83,0,-1,15.8,12.8,49940,295,7,4.3
2021,7,31,07:00,UTC,3,996.7,0,76,0,-1,17.2,13,43520,297,7.6,4.5
2021,7,31,08:00,UTC,1,997.3,0,75,0,-1,18.9,14.4,43300,280,5.8,4.3
2021,7,31,09:00,UTC,3,997.6,0,62,0,-1,20.1,12.7,46890,268,5.4,3.4
2021,7,31,10:00,UTC,1,998.2,0,70,0,-1,18.9,13.3,41300,220,8.2,5.8
2021,7,31,11:00,UTC,7,998.6,0,69,0,-1,19.1,13.3,50000,217,8,5.5
2021,7,31,12:00,UTC,7,998.9,0,68,0,-1,19.4,13.4,46200,217,6,4.2
2021,7,31,13:00,UTC,7,999,0,72,0,-1,19,13.8,46760,223,7.6,4.3
2021,7,31,14:00,UTC,7,999,0,74,0,-1,19.1,14.4,50000,219,5.7,4.2
2021,7,31,15:00,UTC,0,999.1,0,77,0,-1,19.6,15.4,40030,218,8.2,5.5
2021,7,31,16:00,UTC,5,999.4,0,82,0,-1,18.6,15.5,35680,221,8.3,5.6
2021,7,31,17:00,UTC,7,999.7,0,83,0,-1,18.2,15.2,45100,219,5.2,4
2021,7,31,18:00,UTC,1,999.9,0,80,0,-1,18.4,14.9,,228,4.2,2.3
2021,7,31,19:00,UTC,0,1000.4,0,82,0,-1,17.9,14.8,,235,5.3,2.8
2021,7,31,20:00,UTC,3,1000.7,0,89,0,-1,16.9,15,,229,4.8,2.7
2021,7,31,21:00,UTC,1,1000.9,0,91,0,-1,16.5,15,,224,6,2.8
2021,7,31,22:00,UTC,0,1001.1,0,91,0,-1,16.7,15.1,,232,4.8,2.6
2021,7,31,23:00,UTC,0,1000.8,0,91,0,-1,16.5,15.1,,225,4.5,2.3
2021,8,1,00:00,UTC,1,1000.4,0,95,0,-1,16.2,15.3,,215,5.3,2.8
2021,8,1,01:00,UTC,0,1000.3,0,94,0,-1,16,15.1,,200,4,1.8
2021,8,1,02:00,UTC,1,999.9,0,95,0,-1,15.9,15.1,,196,3.8,2.3
2021,8,1,03:00,UTC,7,999.6,0,91,0,-1,16,14.6,33270,203,6.1,3.2
2021,8,1,04:00,UTC,7,999.3,0,90,0,-1,16.3,14.6,32110,159,4.2,2.7
2021,8,1,05:00,UTC,7,999.1,3.1,96,0,-1,15.7,15.1,9420,176,4.4,2.9
2021,8,1,06:00,UTC,5,999.1,0,93,0,-1,16.9,15.8,15740,217,8,5.2
2021,8,1,07:00,UTC,7,999.1,0,89,0,-1,18.1,16.4,23600,201,7.3,4
2021,8,1,08:00,UTC,5,999.4,0,84,0,-1,18,15.3,30210,209,8.5,5.6
2021,8,1,09:00,UTC,1,999.1,0,78,0,-1,19.2,15.2,28890,218,8,5.9
2021,8,1,10:00,UTC,0,999,0,73,0,-1,19.4,14.4,36220,223,9.9,5.7
2021,8,1,11:00,UTC,0,999.3,0,71,0,-1,19.8,14.4,31950,204,8.9,5.5
2021,8,1,12:00,UTC,0,999.5,0,74,0,-1,19.7,14.9,36290,221,9.2,6.2
2021,8,1,13:00,UTC,1,999.5,0,70,0,-1,20,14.3,43800,220,10,6.7
2021,8,1,14:00,UTC,0,999.8,0,78,0,-1,19.1,15.3,40300,221,11,6.9
2021,8,1,15:00,UTC,1,1000.4,0,77,0,-1,19.2,15,43090,228,9.5,5.8
2021,8,1,16:00,UTC,1,1000.5,0,70,0,-1,19.8,14.1,50000,242,9.3,5.4
2021,8,1,17:00,UTC,0,1000.9,0,81,0,-1,17.9,14.6,45860,221,10.2,5.3
2021,8,1,18:00,UTC,0,1001.5,0,71,0,-1,18.2,12.8,,242,9.4,4.9
2021,8,1,19:00,UTC,0,1001.9,0,76,0,-1,17.5,13.1,,247,8.5,5.2
2021,8,1,20:00,UTC,0,1002.5,0,78,0,-1,16.8,13,,234,7.6,3.7
2021,8,1,21:00,UTC,1,1002.5,0,80,0,-1,16.3,12.9,,239,5.5,2.9
2021,8,1,22:00,UTC,0,1002.4,0,84,0,-1,16.1,13.4,,218,4.9,3
2021,8,1,23:00,UTC,3,1002.4,0,86,0,-1,15.9,13.5,,212,6.7,3.5
2021,8,2,00:00,UTC,1,1002.5,0,87,0,-1,15.8,13.7,,217,6.3,3.9
2021,8,2,01:00,UTC,7,1002.3,0,88,0,-1,15.6,13.6,,212,5.2,3
2021,8,2,02:00,UTC,8,1002.2,0,89,0,-1,15.3,13.5,,217,6.4,3.7
2021,8,2,03:00,UTC,8,1002.1,0,89,0,-1,15.9,14,,202,6.9,3.7
2021,8,2,04:00,UTC,7,1002,0,89,0,-1,16,14.2,41960,216,5.9,3.5
2021,8,2,05:00,UTC,7,1002.4,0,89,0,-1,16,14.2,35320,209,6.7,4.6
2021,8,2,06:00,UTC,5,1002.1,0,88,0,-1,16.3,14.4,36660,220,6.5,3.1
2021,8,2,07:00,UTC,1,1001.9,0,87,0,-1,17.5,15.2,30460,202,7.6,4.5
2021,8,2,08:00,UTC,7,1001.9,0,86,0,-1,17.5,15.2,35420,199,5.8,3.6
2021,8,2,09:00,UTC,1,1001.5,0,82,0,-1,19.1,16.1,31480,194,6.2,3.7
2021,8,2,10:00,UTC,1,1001.4,0,76,0,-1,19.7,15.4,30590,198,7.7,4.9
2021,8,2,11:00,UTC,0,1001.2,0,75,0,-1,20.2,15.6,43330,206,7.5,5.5
2021,8,2,12:00,UTC,1,1000.8,0,69,0,-1,19.8,13.9,35570,214,6.6,4.7
2021,8,2,13:00,UTC,1,1000.4,0,62,0,-1,20,12.6,40070,224,6.5,4.3
2021,8,2,14:00,UTC,3,1000,0,63,0,-1,20,12.6,44300,219,7.1,4
2021,8,2,15:00,UTC,1,1000,0,64,0,-1,19.3,12.3,48760,220,7.2,5
2021,8,2,16:00,UTC,5,999.6,0,62,0,-1,18.9,11.6,50000,226,5,3.6
2021,8,2,17:00,UTC,3,999.3,0,65,0,-1,18.5,11.7,50000,221,4,2.9
2021,8,2,18:00,UTC,5,999.1,0,67,0,-1,18.5,12.2,48450,250,3.5,2.1
2021,8,2,19:00,UTC,7,998.7,0,71,0,-1,18.4,13,,262,3.4,2.3
2021,8,2,20:00,UTC,8,998.5,0,69,0,-1,18.5,12.7,,283,4.7,3.2
2021,8,2,21:00,UTC,8,998.6,0,66,0,-1,18.2,11.7,,281,5.9,4.2
2021,8,2,22:00,UTC,8,998.3,0,68,0,-1,17.8,11.7,,284,5.1,3.2
2021,8,2,23:00,UTC,7,998.4,0,72,0,-1,17.3,12.3,50000,260,5.1,3.5
2021,8,3,00:00,UTC,7,998.4,0.1,85,0.5,-1,16,13.5,11380,263,6.2,4
2021,8,3,01:00,UTC,7,998.1,0.1,82,0,-1,16.1,13,50000,265,4.2,2.7
2021,8,3,02:00,UTC,7,998,0,83,0,-1,15.8,12.9,45890,271,4.8,3.4
2021,8,3,03:00,UTC,7,998.2,0,87,0,-1,15.3,13.1,47320,299,4.5,2.6
2021,8,3,04:00,UTC,5,998.6,0,85,0,-1,15.3,12.8,50000,305,7.3,4.9
2021,8,3,05:00,UTC,7,999,0,82,0,-1,15.3,12.4,46950,312,7.7,4.6
2021,8,3,06:00,UTC,7,999.5,0,79,0,-1,15.4,11.9,50000,306,10,5.8
2021,8,3,07:00,UTC,8,1000.2,0,76,0,-1,15,10.8,50000,314,10.1,6.7
2021,8,3,08:00,UTC,8,1000.8,0,73,0,-1,14.8,10,50000,315,10.8,7.3
2021,8,3,09:00,UTC,7,1001.6,0,71,0,-1,14.8,9.6,50000,292,9.2,6.1
2021,8,3,10:00,UTC,7,1002.2,0,71,0,-1,15.4,10.2,50000,308,10.5,6.2
2021,8,3,11:00,UTC,7,1003,0,67,0,-1,15.8,9.7,50000,313,11,7
2021,8,3,12:00,UTC,5,1003.6,0,52,0,-1,18.1,8,38040,328,11.7,7.4
2021,8,3,13:00,UTC,7,1004.1,0,49,0,-1,18.3,7.4,50000,314,10.6,6.3
2021,8,3,14:00,UTC,5,1005,0,53,0,-1,18,8.3,50000,283,10.4,7.6
2021,8,3,15:00,UTC,7,1005.8,0,71,0,-1,15.7,10.4,50000,329,6.2,4.3
2021,8,3,16:00,UTC,5,1006.3,0,64,0,-1,17.6,10.6,50000,323,7.5,4.8
2021,8,3,17:00,UTC,1,1007,0,55,0,-1,17.5,8.3,50000,318,8.7,4.9
2021,8,3,18:00,UTC,0,1007.9,0,59,0,-1,15.8,7.9,50000,336,5.8,3.7
2021,8,3,19:00,UTC,1,1008.5,0,66,0,-1,14.5,8.1,48150,335,3.7,2.8
2021,8,3,20:00,UTC,0,1009.1,0,71,0,-1,12.9,7.7,50000,308,2.7,1.8
2021,8,3,21:00,UTC,0,1009.5,0,80,0,-1,12,8.7,50000,270,2.1,1.4
2021,8,3,22:00,UTC,0,1010.1,0,78,0,-1,12.5,8.8,50000,286,3.9,2.5
2021,8,3,23:00,UTC,0,1010.6,0,77,0,-1,12,8,50000,284,4.4,2.8
2021,8,4,00:00,UTC,1,1011,0,74,0,-1,12.1,7.7,50000,282,4.8,3.1
2021,8,4,01:00,UTC,0,1011.4,0,78,0,-1,11.5,7.7,50000,293,4,2.7
2021,8,4,02:00,UTC,0,1011.8,0,86,0,-1,10.4,8.1,50000,284,3.9,2.5
2021,8,4,03:00,UTC,0,1012.3,0,80,0,-1,11.4,8.1,50000,276,5.1,3.1
2021,8,4,04:00,UTC,0,1012.6,0,77,0,-1,12.3,8.5,50000,279,5.4,3.5
2021,8,4,05:00,UTC,0,1012.9,0,68,0,-1,14.5,8.7,50000,273,3.8,2.5
2021,8,4,06:00,UTC,0,1013.2,0,61,0,-1,16,8.4,44860,253,4.6,3.2
2021,8,4,07:00,UTC,1,1013.4,0,55,0,-1,17.2,8,49490,233,5.5,3.7
2021,8,4,08:00,UTC,5,1013.6,0,59,0,-1,17,8.8,50000,280,5.7,3.2
2021,8,4,09:00,UTC,5,1014,0.3,63,0.7,-1,15,8,21180,251,5.8,3.8
2021,8,4,10:00,UTC,1,1014.2,0,60,0,-1,17,9.3,44570,221,9.1,5.1
2021,8,4,11:00,UTC,3,1014.3,0,60,0,-1,16.5,8.5,47360,228,10.2,6.1
2021,8,4,12:00,UTC,5,1014.3,0,50,0,-1,18.5,7.9,45860,233,8.6,5.1
2021,8,4,13:00,UTC,5,1014.2,0,51,0,-1,18.3,8.1,50000,235,8.2,4.8
2021,8,4,14:00,UTC,1,1014.4,0,58,0,-1,17.2,8.8,50000,219,9.6,6.7
2021,8,4,15:00,UTC,7,1014.6,0,56,0,-1,17.6,8.7,47710,289,5.6,3.2
2021,8,4,16:00,UTC,7,1014.6,0,58,0,-1,17.1,8.8,50000,263,4,2.5
2021,8,4,17:00,UTC,7,1014.5,0,60,0,-1,17,9.2,50000,263,4.4,3.1
2021,8,4,18:00,UTC,7,1014.8,0,59,0,-1,16.5,8.4,33920,233,4,2.7
2021,8,4,19:00,UTC,3,1015,0,72,0,-1,15.5,10.4,50000,239,3.5,2.3
2021,8,4,20:00,UTC,1,1015.3,0,81,0,-1,13.8,10.7,50000,267,2.9,2.1
2021,8,4,21:00,UTC,0,1015.6,0,86,0,-1,13.1,10.7,50000,286,3.2,2
2021,8,4,22:00,UTC,0,1015.9,0,90,0,-1,11.9,10.3,50000,0,0,0
2021,8,4,23:00,UTC,0,1016,0,93,0,-1,11.2,10.1,50000,322,2.8,1.8
2021,8,5,00:00,UTC,0,1016.2,0,87,0,-1,10.7,8.5,50000,312,2.3,1.9
2021,8,5,01:00,UTC,0,1016.4,0,87,0,-1,10,8,50000,296,2.7,1.9
2021,8,5,02:00,UTC,0,1016.6,0,89,0,-1,9.4,7.7,50000,319,2.8,2.1
2021,8,5,03:00,UTC,0,1016.6,0,87,0,-1,9.1,7,50000,334,1.5,1.2
2021,8,5,04:00,UTC,0,1016.8,0,78,0,-1,11.7,8,50000,341,1.8,0.9
2021,8,5,05:00,UTC,0,1017,0,56,0,-1,15.5,6.7,49210,214,1.2,0.5
2021,8,5,06:00,UTC,0,1017.1,0,53,0,-1,16.8,7.1,44130,81,1.3,0.9
2021,8,5,07:00,UTC,0,1017,0,51,0,-1,18,7.6,44150,158,3.3,1.7
2021,8,5,08:00,UTC,0,1017.2,0,46,0,-1,17.5,5.8,45280,190,3.6,2.7
2021,8,5,09:00,UTC,0,1017,0,46,0,-1,19,7.1,33890,193,4.1,3.2
2021,8,5,10:00,UTC,0,1017,0,45,0,-1,18.5,6.5,42730,206,5,3.1
2021,8,5,11:00,UTC,0,1016.9,0,48,0,-1,19.3,7.9,7740,204,6.4,4.4
2021,8,5,12:00,UTC,1,1016.6,0,42,0,-1,18.8,5.6,37590,195,6.9,4.7
2021,8,5,13:00,UTC,1,1016.5,0,47,0,-1,18.3,6.9,47180,197,5.8,3.8
2021,8,5,14:00,UTC,1,1016.2,0,42,0,-1,19.1,6,47510,220,6.2,4.1
2021,8,5,15:00,UTC,0,1016.2,0,38,0,-1,18.9,4.2,50000,222,6,4
